Symbol,Name,Market Cap,In S&P 500,Qtr - Next,Is Projected - Next,Is Announced - Next,Date - Next,Time - Next,Conf Call - Next,Expected Move - Next,Actual Move - Prev,Expected Move - Prev,Qtr - Prev,Date - Prev,Time - Prev,Conf Call - Prev,SEC Filing,Stock Type,Has Options
MOH,Molina Healthcare,10056084480,False,Q1,False,True,4/30/2020,AMC,5/1/2020 8:00:00 AM,0.1601,0.0933,0.0742,Q4,2/10/2020,AMC,2/11/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/1179929/000117992920000023/0001179929-20-000023-index.htm,Common,True
MORN,Morningstar Inc.,5870837248,False,Q1,False,True,4/29/2020,AMC,,0.093,-0.0192,0.0178,Q4,2/20/2020,AMC,,,Common,True
MPB,Mid Penn Bancorp,143751936,False,,True,False,4/27/2020,,,,-0.0559,,Q4,1/28/2020,AMC,,,Common,False
MPWR,Monolithic Power Systems Inc.,8361982976,False,Q1,False,True,4/28/2020,AMC,4/28/2020 5:00:00 PM,0.1232,-0.0274,0.0653,Q4,2/5/2020,AMC,2/5/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1280452/000143774920001797/0001437749-20-001797-index.htm,Common,True
MPX,Marine Prods,275545344,False,Q1,False,True,4/29/2020,BMO,4/29/2020 8:00:00 AM,0.2094,-0.048,0.1198,Q4,1/29/2020,BMO,1/29/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/1129155/000110465920007823/0001104659-20-007823-index.htm,Common,True
MRC,MRC Global Inc.,291339264,False,Q1,False,True,4/28/2020,AMC,4/29/2020 10:00:00 AM,0.2762,-0.0857,0.0682,Q4,2/13/2020,AMC,2/14/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1439095/000143909520000011/0001439095-20-000011-index.htm,Common,True
MRCY,Mercury Systems,4425416192,False,Q3,False,True,4/28/2020,AMC,4/28/2020 5:00:00 PM,0.1636,-0.0063,0.1225,Q2,1/28/2020,AMC,1/28/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1049521/000104952120000005/0001049521-20-000005-index.htm,Common,True
MREO,Mereo Biopharma Group PLC - American Depositary Shares,35111256,False,,True,False,4/15/2020,,,,-0.0385,0.0712,,9/17/2019,BMO,9/17/2019 8:30:00 AM,,Common,False
MRK,Merck Inc. Common (New),205895843840,True,Q1,False,True,4/28/2020,BMO,4/28/2020 8:00:00 AM,0.0738,-0.0286,0.0275,Q4,2/5/2020,BMO,2/5/2020 8:00:00 AM,,Common,True
MRLN,Marlin Business Services Corp.,73639472,False,Q1,False,True,4/30/2020,AMC,5/1/2020 9:00:00 AM,0.2846,-0.0619,0.0492,Q4,1/30/2020,AMC,1/31/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/1260968/000117184320000612/0001171843-20-000612-index.htm,Common,True
MSA,Msa Safety Incorporated,3728842496,False,,True,False,4/24/2020,,,,-0.0586,0.0433,Q4,2/19/2020,AMC,2/20/2020 8:30:00 AM,,Common,True
MSB,Mesabi Trust,168067200,False,,True,False,3/31/2020,,,,-0.0189,0.0436,,12/10/2019,,,,RoyaltyTrust,True
MSBF,MSB Financial Corp.,58537632,False,,True,False,4/30/2020,,,,0.0129,,Q4,1/30/2020,AMC,,,Common,False
MSBI,Midland States Bancorp Inc.,368022944,False,Q1,False,True,4/23/2020,AMC,4/24/2020 8:30:00 AM,,-0.022,,Q4,1/23/2020,AMC,1/24/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1466026/000117184320000444/0001171843-20-000444-index.htm,Common,False
MSCI,MSCI,27447877632,True,Q1,False,True,4/28/2020,BMO,4/28/2020 11:00:00 AM,0.142,0.0372,0.0572,Q4,1/30/2020,BMO,1/30/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/1408198/000156459020002565/0001564590-20-002565-index.htm,Common,True
MSFT,Microsoft,1327559868416,True,Q3,False,True,4/29/2020,AMC,4/29/2020 5:30:00 PM,0.0846,0.0282,0.0328,Q2,1/29/2020,AMC,1/29/2020 5:30:00 PM,,Common,True
MSTR,Microstrategy Incorporated - Class A,1226566272,False,Q1,False,True,4/28/2020,AMC,4/28/2020 5:00:00 PM,0.1084,0.0597,0.0823,Q4,1/28/2020,AMC,1/28/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1050446/000119312520016957/0001193125-20-016957-index.htm,Common,True
MTC,Mmtec Inc. - Common Shares,22478400,False,,True,False,4/6/2020,,,,-0.0051,,Q2,12/20/2019,AMC,,https://www.sec.gov/Archives/edgar/data/1742518/000121390019026712/0001213900-19-026712-index.htm,Common,False
MTH,Meritage Homes,1473546752,False,Q1,False,True,4/28/2020,AMC,4/29/2020 7:30:00 AM,0.2106,0.0563,0.0737,Q4,1/29/2020,AMC,1/30/2020 7:30:00 AM,https://www.sec.gov/Archives/edgar/data/833079/000083307920000004/0000833079-20-000004-index.htm,Common,True
MTLS,Materialise Nv - American Depositary Shares,1013387712,False,Q1,False,True,4/30/2020,BMO,4/30/2020 8:30:00 AM,,-0.0419,,Q4,3/4/2020,BMO,3/4/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1091223/000119312520060870/0001193125-20-060870-index.htm,Common,False
MTOR,Meritor Inc.,1127866624,False,Q2,False,True,4/30/2020,BMO,4/30/2020 9:00:00 AM,0.1766,-0.0347,0.0969,Q1,1/30/2020,BMO,1/30/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/1113256/000111325620000011/0001113256-20-000011-index.htm,Common,True
MTSI,Macom Technology Solutions Holdings Inc.,1652138240,False,Q2,False,True,4/29/2020,AMC,4/29/2020 5:00:00 PM,0.1793,0.1694,0.1526,Q1,1/28/2020,AMC,1/28/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1493594/000149359420000014/0001493594-20-000014-index.htm,Common,True
MTX,Minerals Technologies Inc.,1265205888,False,Q1,False,True,4/30/2020,AMC,5/1/2020 11:00:00 AM,0.1589,-0.0189,0.0667,Q4,1/30/2020,AMC,1/31/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/891014/000089101420000006/0000891014-20-000006-index.htm,Common,True
MVIS,Microvision Inc.,37751620,False,,True,False,4/20/2020,,,,-0.1631,0.1661,Q4,3/11/2020,AMC,3/11/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/65770/000117184320001647/0001171843-20-001647-index.htm,Common,True
MX,Magnachip Semiconductor Depositary Shares Each Representing One Share Of,392558656,False,,True,False,4/30/2020,,,,0.0401,0.0919,Q4,2/19/2020,AMC,2/19/2020 5:00:00 PM,,Common,True
MXIM,Maxim Integrated Products Inc.,14124326912,True,Q3,False,True,4/28/2020,AMC,4/28/2020 5:00:00 PM,0.1217,-0.0091,0.0628,Q2,1/28/2020,AMC,1/28/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/743316/000074331620000002/0000743316-20-000002-index.htm,Common,True
MXL,Maxlinear Inc.,1118057984,False,Q1,False,True,4/29/2020,AMC,4/29/2020 4:30:00 PM,0.1811,-0.0826,0.1103,Q4,2/5/2020,AMC,2/5/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1288469/000128846920000012/0001288469-20-000012-index.htm,Common,True
MYFW,First Western Financial Inc.,102927368,False,Q1,False,True,4/30/2020,AMC,5/1/2020 12:00:00 PM,,-0.0052,,Q4,1/23/2020,AMC,1/24/2020 12:00:00 PM,https://www.sec.gov/Archives/edgar/data/1327607/000155837020000232/0001558370-20-000232-index.htm,Common,False
MYRG,Myr Group Inc.,437748608,False,Q1,False,True,4/29/2020,AMC,4/30/2020 10:00:00 AM,0.1608,0.1769,0.0603,Q4,3/4/2020,AMC,3/5/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/700923/000110465920029146/0001104659-20-029146-index.htm,Common,True
MYSZ,My Size Inc.,6813834,False,,True,False,4/22/2020,,,,-0.0335,,Q3,11/14/2019,,,,Common,False
MYT,Urban Tea Inc. -,13090150,False,,True,False,4/7/2020,,,,0.0966,,,10/28/2019,BMO,,,Common,False
NAKD,Naked Brand Group Limited -,1813241,False,,True,False,4/24/2020,,,,-0.0585,,Q1,1/6/2020,BMO,,,Common,False
NAOV,Nanovibronix Inc.,7838618,False,,True,False,4/13/2020,,,,-0.0169,,,11/19/2019,,,,Common,False
NATI,National Instruments,4826314752,False,Q1,False,True,4/30/2020,AMC,4/30/2020 5:00:00 PM,0.1155,0.0206,0.09,Q4,1/30/2020,AMC,1/30/2020 5:00:00 PM,,Common,True
NBTB,NBT Bancorp Inc.,1338568960,False,,True,False,4/23/2020,,,,-0.0123,0.0394,Q3,1/27/2020,AMC,,,Common,True
NCR,NCR,2434278656,False,Q1,False,True,4/30/2020,AMC,4/30/2020 4:30:00 PM,0.1711,-0.0142,0.0775,Q4,2/11/2020,AMC,2/11/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/70866/000007086620000003/0000070866-20-000003-index.htm,Common,True
NEO,Neogenomics Inc.,2912655104,False,Q1,False,True,4/28/2020,BMO,4/28/2020 8:30:00 AM,0.1823,-0.0827,0.1125,Q4,2/27/2020,BMO,2/27/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1077183/000107718320000016/0001077183-20-000016-index.htm,Common,True
NEWA,Newater Technology Inc. -,27562950,False,,True,False,4/9/2020,,,,-0.172,,Q1,12/20/2019,AMC,,,Common,False
NEXA,Nexa Resources S.A. Common Shares,452941376,False,,True,False,4/30/2020,,,,0.0722,,Q4,2/14/2020,BMO,,,Common,False
NFBK,Northfield Bancorp Inc.,499260224,False,,True,False,4/24/2020,,,,0.0161,0.0296,Q4,1/29/2020,AMC,,,Common,True
NGD,New Gold Inc.,594891456,False,Q1,False,True,4/29/2020,BMO,4/29/2020 8:30:00 AM,0.2631,-0.1085,0.1027,Q4,2/13/2020,BMO,2/13/2020 12:00:00 PM,https://www.sec.gov/Archives/edgar/data/800166/000115752320000200/0001157523-20-000200-index.htm,Common,True
NGHC,National General Holdings,1875741824,False,Q1,False,True,4/29/2020,AMC,4/30/2020 9:00:00 AM,0.1312,0.0271,0.0314,Q4,2/20/2020,AMC,2/21/2020 9:00:00 AM,,Common,True
NGVT,Ingevity Common,1617658880,False,Q1,False,True,4/29/2020,AMC,4/30/2020 10:00:00 AM,0.1884,-0.0337,0.0697,Q4,2/3/2020,BMO,2/3/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/1653477/000165347720000004/0001653477-20-000004-index.htm,Common,True
NLSN,Nielsen Holdings,4234923008,True,Q1,False,True,4/30/2020,BMO,4/30/2020 8:00:00 AM,0.175,-0.0843,0.1136,Q4,2/27/2020,BMO,2/27/2020 8:00:00 AM,,Common,True
NLY,Annaly Capital Management,8525303296,False,Q1,False,True,4/29/2020,AMC,4/30/2020 10:00:00 AM,0.134,0.0279,0.0195,Q4,2/12/2020,AMC,2/13/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/1043219/000162828020001422/0001628280-20-001422-index.htm,REIT,True
NMR,Nomura Holdings ADR American Depositary Shares,12277316608,False,,True,False,4/27/2020,,,,0.0385,0.038,,1/30/2020,,,,Common,True
NOA,North American Construction Group Ltd. Common Shares (No Par),123158328,False,,True,False,4/30/2020,,,,-0.0555,0.0795,Q4,2/19/2020,AMC,2/20/2020 9:00:00 AM,,Common,True
NOC,Northrop Grumman,57336328192,True,Q1,False,True,4/29/2020,BMO,4/29/2020 8:00:00 AM,0.1194,0.0058,0.0301,Q4,1/30/2020,BMO,1/30/2020 8:00:00 AM,,Common,True
NOK,Nokia Sponsored American Depositary Shares,19160551424,False,Q1,False,True,4/30/2020,,,0.1962,0.0422,0.0773,Q4,2/6/2020,BMO,,,Common,True
NOV,National Oilwell Varco Inc.,4744085504,True,Q1,False,True,4/27/2020,AMC,4/28/2020 11:00:00 AM,0.1376,0.1046,0.0542,Q4,2/6/2020,AMC,2/7/2020 11:00:00 AM,,Common,True
NOW,Servicenow Inc.,56736911360,True,Q1,False,True,4/29/2020,AMC,4/29/2020 5:00:00 PM,0.1631,0.0917,0.0601,Q4,1/29/2020,AMC,1/29/2020 5:00:00 PM,,Common,True
NPTN,Neophotonics,416328448,False,Q1,False,True,4/30/2020,AMC,4/30/2020 4:30:00 PM,0.1544,0.0696,0.1812,Q4,2/27/2020,AMC,2/27/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1227025/000122702520000018/0001227025-20-000018-index.htm,Common,True
NRIM,Northrim Bancorp,148360288,False,,True,False,4/29/2020,,,,0.0074,,Q4,1/27/2020,AMC,,,Common,False
NSC,Norfolk Southern,40627732480,True,Q1,False,True,4/29/2020,BMO,4/29/2020 8:45:00 AM,0.0968,0.0492,0.0346,Q4,1/29/2020,BMO,1/29/2020 8:45:00 AM,https://www.sec.gov/Archives/edgar/data/702165/000155278120000113/0001552781-20-000113-index.htm,Common,True
NSP,Insperity Inc.,1575494784,False,,True,False,4/30/2020,,,,-0.1958,0.1225,Q4,2/11/2020,AMC,2/11/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1000753/000100075320000011/0001000753-20-000011-index.htm,Common,True
NTB,Bank Of N.T Butterfield,915310016,False,Q1,False,True,4/30/2020,AMC,5/1/2020 10:00:00 AM,,-0.0078,,Q4,2/12/2020,AMC,2/13/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1653242/000165324220000006/0001653242-20-000006-index.htm,Common,False
NTP,Nam Tai Property Inc.,197313856,False,,True,False,4/29/2020,,,,-0.013,0.0756,Q4,1/27/2020,BMO,,https://www.sec.gov/Archives/edgar/data/829365/000156459020001948/0001564590-20-001948-index.htm,Common,True
NTUS,Natus Medical Incorporated,809644608,False,Q1,False,True,4/30/2020,AMC,4/30/2020 4:30:00 PM,0.1239,-0.0913,0.0855,Q4,2/6/2020,AMC,2/6/2020 4:30:00 PM,,Common,True
NTZ,Natuzzi S.P.A.,5704712,False,,True,False,4/13/2020,,,,0.0027,,Q3,11/29/2019,AMC,12/2/2019 10:00:00 AM,,Common,False
NUE,Nucor,11196051456,True,Q1,False,True,4/28/2020,BMO,4/28/2020 2:00:00 PM,0.1157,0.0059,0.0316,Q4,1/28/2020,BMO,1/28/2020 2:00:00 PM,https://www.sec.gov/Archives/edgar/data/73309/000156459020002176/0001564590-20-002176-index.htm,Common,True
NVCR,Novocure Limited -,7267785728,False,Q1,False,True,4/30/2020,BMO,4/30/2020 8:00:00 AM,0.1349,-0.0273,0.1548,Q4,2/27/2020,BMO,,https://www.sec.gov/Archives/edgar/data/1645113/000164511320000022/0001645113-20-000022-index.htm,Common,True
NVFY,Nova Lifestyle,6033619,False,,True,False,4/22/2020,,,,0.0455,,,11/13/2019,,,,Common,False
NVR,NVR Inc.,10361733120,True,,True,False,4/22/2020,,,,-0.0326,,Q4,1/28/2020,AMC,,,Common,False
NVS,Novartis Ag,200996978688,False,Q1,False,True,4/28/2020,,,0.0732,0.0021,0.0347,Q4,1/29/2020,BMO,,,Common,True
NVT,Nvent Electric PLC Ordinary Shares,2883691520,False,Q1,False,True,4/29/2020,BMO,4/29/2020 9:15:00 AM,0.143,0.0615,0.0686,Q4,2/5/2020,BMO,2/5/2020 8:00:00 AM,,Common,True
NWBI,Northwest Bancshares Inc.,1152112512,False,,True,False,4/20/2020,,,,-0.034,0.0441,Q4,1/27/2020,BMO,,,Common,True
NXPI,NXP Semiconductors N.V.,25168678912,False,Q1,False,True,4/27/2020,AMC,4/28/2020 8:00:00 AM,0.0873,0.0383,0.0552,Q4,2/3/2020,AMC,2/4/2020 8:00:00 AM,,Common,True
NYCB,New York Community Bancorp Inc.,4602925056,False,Q1,False,True,4/29/2020,BMO,4/29/2020 8:30:00 AM,0.1281,-0.0537,0.0681,,1/29/2020,BMO,1/29/2020 7:00:00 AM,https://www.sec.gov/Archives/edgar/data/910073/000119312520017660/0001193125-20-017660-index.htm,Common,True
NYMX,Nymox Pharmaceutical,194315504,False,,True,False,3/31/2020,,,,-0.0265,0.0997,,11/13/2019,,,,Common,True
OC,Owens-Corning,3970390016,False,Q1,False,True,4/29/2020,BMO,4/29/2020 9:00:00 AM,0.1674,0.0422,0.0518,Q4,2/19/2020,BMO,2/19/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/1370946/000137094620000015/0001370946-20-000015-index.htm,Common,True
OCFC,Oceanfirst Financial Corp.,873731072,False,Q1,False,True,4/23/2020,AMC,4/24/2020 11:00:00 AM,0.1407,-0.0195,0.0428,Q4,1/27/2020,AMC,1/28/2020 11:00:00 AM,,Common,True
OFC,Corporate Office Props,2862808064,False,Q1,False,True,4/30/2020,AMC,5/1/2020 12:00:00 PM,0.1538,-0.0271,0.0283,Q4,2/6/2020,AMC,2/7/2020 12:00:00 PM,https://www.sec.gov/Archives/edgar/data/860546/000086054620000004/0000860546-20-000004-index.htm,REIT,True
OFG,Ofg Bancorp,534758624,False,Q1,False,True,4/29/2020,BMO,4/29/2020 10:00:00 AM,0.1847,-0.0235,0.0787,Q4,1/29/2020,BMO,1/29/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1030469/000103046920000002/0001030469-20-000002-index.htm,Common,True
OGEN,Oragenics Inc.,18449920,False,,True,False,3/31/2020,,,,0.0118,,,11/14/2019,,,,Common,False
OGS,One Gas Inc.,4565484032,False,Q1,False,True,4/27/2020,AMC,4/28/2020 11:00:00 AM,0.1014,-0.0012,0.0212,Q4,2/19/2020,AMC,2/20/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/1587732/000158773220000011/0001587732-20-000011-index.htm,Common,True
OI,O-I Glass Inc.,982939392,False,Q1,False,True,4/28/2020,AMC,4/29/2020 8:00:00 AM,0.2741,0.109,0.1099,Q4,2/4/2020,AMC,2/5/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/812074/000110465920010689/0001104659-20-010689-index.htm,Common,True
OII,Oceaneering International Inc.,372251648,False,,True,False,4/29/2020,,,,-0.068,0.1399,Q4,2/24/2020,AMC,2/25/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/73756/000007375620000008/0000073756-20-000008-index.htm,Common,True
OIS,Oil States International Inc.,177479152,False,,True,False,4/24/2020,,,,-0.096,0.0554,Q4,2/19/2020,AMC,2/20/2020 10:00:00 AM,,Common,True
OKE,Oneok Inc.,11741123584,True,Q1,False,True,4/28/2020,AMC,4/29/2020 11:00:00 AM,0.1796,-0.0194,0.036,Q4,2/24/2020,AMC,2/25/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/1039684/000103968420000010/0001039684-20-000010-index.htm,Common,True
OLN,Olin,2173236480,False,Q1,False,True,4/29/2020,AMC,4/30/2020 10:00:00 AM,0.1447,0.0352,0.0721,Q4,2/4/2020,AMC,2/5/2020 9:00:00 AM,,Common,True
OMAB,Central North Airport Gr,1357324672,False,,True,False,4/24/2020,,,,-0.0178,,Q4,2/13/2020,AMC,2/14/2020 11:00:00 AM,,Common,False
OMC,Omnicom Group Inc.,11120991232,True,,True,False,4/17/2020,,,,0.0036,0.0443,Q4,2/11/2020,BMO,2/11/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/29989/000089109220001606/0000891092-20-001606-index.htm,Common,True
OMCL,Omnicell Inc.,2981671936,False,,True,False,4/27/2020,,,,-0.0183,0.0813,Q4,2/6/2020,AMC,2/6/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/926326/000092632620000003/0000926326-20-000003-index.htm,Common,True
OMF,Onemain Holdings Inc.,2440412672,False,Q1,False,True,4/27/2020,AMC,4/28/2020 8:00:00 AM,0.224,0.0447,0.0733,Q4,2/10/2020,AMC,2/11/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/1584207/000158420720000004/0001584207-20-000004-index.htm,Common,True
ONDK,On Deck Capital Inc.,62508656,False,Q1,False,True,4/30/2020,BMO,4/30/2020 8:00:00 AM,0.5462,-0.031,0.0945,Q4,2/11/2020,BMO,2/11/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/1420811/000142081120000012/0001420811-20-000012-index.htm,Common,True
OPB,Opus Bank,574324544,False,,True,False,4/28/2020,,,,0.0319,0.0725,Q4,1/27/2020,BMO,1/27/2020 11:00:00 AM,,Common,True
OPBK,Op Bancorp,108641232,False,,True,False,4/27/2020,,,,0.0256,,Q4,1/23/2020,AMC,,,Common,False
OPOF,Old Point Financial,81248264,False,,True,False,4/27/2020,,,,0.0285,,Q4,1/30/2020,AMC,,,Common,False
OPY,Oppenheimer Holdings Inc. Class A Common (De),243628624,False,,True,False,4/27/2020,,,,0.0564,0.0555,Q4,1/31/2020,BMO,,https://www.sec.gov/Archives/edgar/data/791963/000079196320000002/0000791963-20-000002-index.htm,Common,True
ORBC,Orbcomm Inc.,184111440,False,Q1,False,True,4/30/2020,BMO,4/30/2020 8:30:00 AM,0.2501,-0.0598,0.1055,Q4,2/26/2020,BMO,2/26/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1361983/000156459020006569/0001564590-20-006569-index.htm,Common,True
ORC,Orchid Island Capital Inc.,237789392,False,Q1,False,True,4/30/2020,AMC,5/1/2020 10:00:00 AM,0.2772,0.2394,0.2841,Q4,3/18/2020,AMC,3/19/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1518621/000127547720000040/0001275477-20-000040-index.htm,REIT,True
ORI,Old Republic Intl,4461692416,False,Q1,False,True,4/23/2020,BMO,4/23/2020 3:00:00 PM,0.1142,-0.0113,0.0455,Q4,1/23/2020,BMO,1/23/2020 3:00:00 PM,https://www.sec.gov/Archives/edgar/data/74260/000007426020000007/0000074260-20-000007-index.htm,Common,True
ORMP,Oramed Pharmaceuticals Inc.,69125264,False,,True,False,4/13/2020,,,,0.1458,0.1444,,1/9/2020,,,,Common,True
ORN,Orion Gr Hldgs,61495556,False,Q1,False,True,4/29/2020,AMC,4/30/2020 10:00:00 AM,0.1785,-0.0425,0.1317,Q4,2/26/2020,AMC,2/27/2020 10:00:00 AM,,Common,True
OSIS,Osi Systems Inc.,1344319232,False,,True,False,4/30/2020,,,,-0.0253,0.0847,Q2,1/28/2020,AMC,1/28/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1039065/000115752320000114/0001157523-20-000114-index.htm,Common,True
OSK,Oshkosh (Holding Company)Common Stock,4274144256,False,Q2,False,True,4/29/2020,BMO,4/29/2020 9:00:00 AM,0.1429,-0.0233,0.0724,Q1,1/29/2020,BMO,1/29/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/775158/000156459020002379/0001564590-20-002379-index.htm,Common,True
OTEX,Open Text - Common Shares,10060067840,False,Q3,False,True,4/30/2020,AMC,4/30/2020 5:00:00 PM,0.1025,-0.0304,0.0575,Q2,1/30/2020,AMC,1/30/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1002638/000100263820000002/0001002638-20-000002-index.htm,Common,True
OTTW,Ottawa Bancorp Inc.,30333638,False,,True,False,4/29/2020,,,,-0.0104,,Q4,2/10/2020,AMC,,,Common,False
OVBC,Ohio Valley Banc Corp.,109201728,False,,True,False,4/27/2020,,,,0.0029,,Q4,1/29/2020,AMC,,,Common,False
OXSQ,Oxford Square Capital Corp. - Closed End,142562656,False,Q1,False,True,4/28/2020,BMO,4/28/2020 9:00:00 AM,0.2089,0.0361,0.0411,Q4,2/26/2020,BMO,2/26/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/1259429/000161577420002149/0001615774-20-002149-index.htm,Common,True
OZK,Bank Ozk,2259221504,False,Q1,False,True,4/23/2020,AMC,4/24/2020 11:00:00 AM,0.1546,-0.0506,0.0418,Q4,1/16/2020,AMC,1/17/2020 11:00:00 AM,,Common,True
PAC,Grupo Aeroportuario Del Pacifico S.A. B. De C.V. Grupo Aeroportuario Del Pacifico S.A. De C.V. (Each Representing 10 Series B Shares),3178626048,False,,True,False,4/27/2020,,,,-0.0068,,,2/20/2020,,,,Common,False
PATI,Patriot Transportation Holding Inc.,32553480,False,,True,False,4/24/2020,,,,-0.0403,,Q1,1/29/2020,,1/29/2020 3:00:00 PM,https://www.sec.gov/Archives/edgar/data/1616741/000147450620000023/0001474506-20-000023-index.htm,Common,False
PATK,Patrick Industries Inc.,709976192,False,Q1,False,True,4/30/2020,BMO,4/30/2020 10:00:00 AM,0.2063,0.0795,0.0576,Q4,2/13/2020,BMO,2/13/2020 10:00:00 AM,,Common,True
PAYC,Paycom Software Inc.,12602339328,True,Q1,False,True,4/28/2020,AMC,4/28/2020 5:00:00 PM,0.1605,-0.0986,0.0853,Q4,2/5/2020,AMC,2/5/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1590955/000156459020003462/0001564590-20-003462-index.htm,Common,True
PB,Prosperity Bancshares Inc.,4626325504,False,Q1,False,True,4/29/2020,BMO,4/29/2020 11:30:00 AM,0.2139,0.0219,0.0514,Q4,1/29/2020,BMO,1/29/2020 11:30:00 AM,,Common,True
PBCT,People's United Finl,4713748480,True,Q1,False,True,4/23/2020,AMC,4/23/2020 5:00:00 PM,0.1321,-0.0343,0.0297,Q4,1/16/2020,AMC,1/16/2020 5:00:00 PM,,Common,True
PBHC,Pathfinder Bancorp Inc.,44702444,False,,True,False,4/28/2020,,,,0,,Q4,2/3/2020,,,,Common,False
PBR,Petrobras Brasileiro,42525073408,False,Q1,False,True,4/29/2020,,,0.2688,0.0227,0.0373,Q4,2/19/2020,,,,Common,True
PCB,PCB Bancorp,123883016,False,,True,False,4/27/2020,,,,0.0198,,,1/23/2020,,,,Common,False
PCH,Potlatchdeltic,2126973184,False,Q1,False,True,4/27/2020,AMC,4/28/2020 12:00:00 PM,0.1261,-0.0498,0.0506,Q4,2/3/2020,AMC,2/4/2020 12:00:00 PM,https://www.sec.gov/Archives/edgar/data/1338749/000156459020003058/0001564590-20-003058-index.htm,REIT,True
PCSB,PCSB Financial,217985488,False,,True,False,4/27/2020,,,,0.0041,0.0353,Q2,1/23/2020,BMO,,https://www.sec.gov/Archives/edgar/data/1691337/000156459020001720/0001564590-20-001720-index.htm,Common,True
PDM,Piedmont Office Realty Trust Inc. Class A,2008439936,False,Q1,False,True,4/29/2020,AMC,4/30/2020 11:00:00 AM,0.1623,0.0062,0.0321,Q4,2/4/2020,AMC,2/5/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/1042776/000104277620000006/0001042776-20-000006-index.htm,REIT,True
PDS,Precision Drilling,93238208,False,Q1,False,True,4/30/2020,BMO,4/30/2020 2:00:00 PM,0.2927,0.136,0.0725,Q4,2/13/2020,BMO,2/13/2020 2:00:00 PM,,Common,True
